,state,order_type,open_time,open_price,close_time,close_price,exit_type,macd_value_at_sell,signal_value_at_sell,histogram,volume,buy_sma_greater_ema,profit,pnl,trade_type
40,closed,sell,2018-02-28 10:00:00,1.27694,2018-02-28 14:00:00,1.27696,loss_on_bullish_trend,0.0019438274813967649,0.002147771727395925,-0.00020394424599916002,4563,False,-2.0000000000131024,-99.99999999978905,loss
41,closed,sell,2018-03-01 07:00:00,1.28415,2018-03-01 11:00:00,1.28354,profit_on_bullish_trend,0.0022275255553003692,0.0022479239652668163,-2.0398409966447106e-05,2019,False,60.99999999999994,-38.99999999978911,profit
42,closed,sell,2018-03-06 03:00:00,1.29718,2018-03-06 07:00:00,1.29784,loss_on_bullish_trend,0.0024602597059850684,0.0025357866894739536,-7.552698348888519e-05,5242,False,-66.00000000001049,-104.9999999997996,loss
43,closed,sell,2018-03-14 06:00:00,1.29457,2018-03-14 09:00:00,1.29547,stop_loss,0.0026221030703681425,0.0027003112867737254,-7.820821640558287e-05,2910,False,-89.99999999999008,-194.99999999978968,loss
44,closed,sell,2018-03-16 22:00:00,1.30948,2018-03-19 03:00:00,1.30981,loss_on_bullish_trend,0.0019239627180605012,0.002038632383316073,-0.00011466966525557195,4113,False,-32.999999999994145,-227.99999999978382,loss
45,closed,sell,2018-03-19 06:00:00,1.31033,2018-03-19 09:00:00,1.31123,stop_loss,0.0015991458077286858,0.0017470579842208073,-0.00014791217649212153,3596,False,-89.99999999999008,-317.9999999997739,loss
46,closed,sell,2018-03-19 11:00:00,1.31164,2018-03-19 14:00:00,1.30564,take_profit,0.0015930105359565072,0.001677990795633457,-8.498025967694977e-05,6955,False,600.0000000000006,282.0000000002267,profit
47,closed,sell,2018-04-24 04:00:00,1.2847,2018-04-24 08:00:00,1.28395,profit_on_bullish_trend,0.0027981922027373596,0.002972970018796694,-0.00017477781605933435,2737,False,75.00000000000284,357.00000000022953,profit
48,closed,sell,2018-05-28 02:00:00,1.29723,2018-05-28 05:00:00,1.29813,stop_loss,0.0022775966747390353,0.0023215370995461424,-4.394042480710715e-05,3150,False,-89.99999999999008,267.0000000002394,loss
49,closed,sell,2018-06-15 13:00:00,1.31399,2018-06-15 16:00:00,1.31489,stop_loss,0.003169562567568951,0.0032642924491949484,-9.472988162599746e-05,6723,False,-89.99999999999008,177.00000000024934,loss
50,closed,sell,2018-07-12 09:00:00,1.3201,2018-07-12 13:00:00,1.31991,profit_on_bullish_trend,0.0017667759503452451,0.001828252009317133,-6.14760589718879e-05,2565,False,19.00000000001345,196.0000000002628,profit
51,closed,sell,2018-09-04 02:00:00,1.30906,2018-09-04 05:00:00,1.3099599999999998,stop_loss,0.0014000359111701055,0.0014011006582388017,-1.064747068696241e-06,1043,True,-89.99999999999008,106.0000000002727,loss
52,closed,sell,2018-09-27 18:00:00,1.30667,2018-09-27 22:00:00,1.30409,profit_on_bullish_trend,0.0022053568886644115,0.0022415215393907146,-3.6164650726303125e-05,3634,False,258.0000000000027,364.00000000027535,profit
53,closed,sell,2018-10-04 12:00:00,1.28822,2018-10-04 16:00:00,1.28711,profit_on_bullish_trend,0.0012943132993077366,0.0012972491072737217,-2.9358079659850492e-06,1813,False,110.99999999999443,475.0000000002698,profit
54,closed,sell,2018-10-05 07:00:00,1.29285,2018-10-05 11:00:00,1.29336,loss_on_bullish_trend,0.0016508150788425713,0.0016556015035706,-4.786424728028685e-06,744,False,-51.000000000001044,424.00000000026876,loss
55,closed,sell,2018-10-22 05:00:00,1.31067,2018-10-22 09:00:00,1.3092,profit_on_bullish_trend,0.0013613041493136802,0.0013898318585241266,-2.8527709210446426e-05,1948,False,147.00000000000824,571.0000000002769,profit
56,closed,sell,2018-11-09 16:00:00,1.31821,2018-11-09 19:00:00,1.31911,stop_loss,0.0018227449225285408,0.0018354318311069803,-1.2686908578439515e-05,2976,True,-89.99999999999008,481.00000000028683,loss
57,closed,sell,2018-11-21 08:00:00,1.33009,2018-11-21 12:00:00,1.32827,profit_on_bullish_trend,0.003135423399037718,0.0032215406290912736,-8.611723005355577e-05,1247,False,181.9999999999933,663.0000000002801,profit
58,closed,sell,2018-11-28 05:00:00,1.33022,2018-11-28 09:00:00,1.33056,loss_on_bullish_trend,0.0014732707482514318,0.0014925893192961714,-1.9318571044739646e-05,1228,False,-34.000000000000696,629.0000000002794,loss
59,closed,sell,2018-11-28 15:00:00,1.33182,2018-11-28 18:00:00,1.33272,stop_loss,0.001341738317072405,0.0014112842197041109,-6.954590263170577e-05,1413,True,-89.99999999999008,539.0000000002893,loss
60,closed,sell,2018-12-06 15:00:00,1.34191,2018-12-06 18:00:00,1.3428099999999998,stop_loss,0.003153042061017297,0.0032457224843851027,-9.268042336780559e-05,3458,False,-89.99999999999008,449.0000000002992,loss
61,closed,sell,2019-02-07 13:00:00,1.324,2019-02-07 16:00:00,1.3249,stop_loss,0.0018795590527058703,0.0019946341380377994,-0.0001150750853319291,2493,False,-89.99999999999008,359.0000000003091,loss
62,closed,sell,2019-02-08 07:00:00,1.33194,2019-02-08 11:00:00,1.3313,profit_on_bullish_trend,0.0025857888166695986,0.002618169347990308,-3.2380531320709473e-05,1684,False,63.99999999999739,423.0000000003065,profit
63,closed,sell,2019-02-15 11:00:00,1.33075,2019-02-15 15:00:00,1.32847,profit_on_bullish_trend,0.0010944567372697112,0.0011747168268046266,-8.026008953491547e-05,2272,False,228.00000000000597,651.0000000003124,profit
64,closed,sell,2019-03-04 07:00:00,1.32809,2019-03-04 10:00:00,1.32899,stop_loss,0.0030374289475840754,0.0031011852170407853,-6.375626945670987e-05,1164,False,-89.99999999999008,561.0000000003223,loss
65,closed,sell,2019-03-04 21:00:00,1.33182,2019-03-05 01:00:00,1.33104,profit_on_bullish_trend,0.002284806247254023,0.0024643430861080533,-0.00017953683885403018,2563,False,78.00000000000028,639.0000000003226,profit
66,closed,sell,2019-03-05 14:00:00,1.33366,2019-03-05 17:00:00,1.33456,stop_loss,0.0013575120794271367,0.0013913700719293055,-3.385799250216876e-05,1907,True,-89.99999999999008,549.0000000003325,loss
67,closed,sell,2019-03-06 11:00:00,1.33651,2019-03-06 14:00:00,1.33741,stop_loss,0.0010257306651137998,0.0011535476740240122,-0.00012781700891021232,2305,True,-89.99999999999008,459.0000000003424,loss
68,closed,sell,2019-03-07 07:00:00,1.34419,2019-03-07 11:00:00,1.34365,profit_on_bullish_trend,0.002080956548848656,0.002140773516908934,-5.981696806027807e-05,954,False,53.999999999998494,513.000000000341,profit
69,closed,sell,2019-03-08 09:00:00,1.34534,2019-03-08 13:00:00,1.34565,loss_on_bullish_trend,0.0008547889519521235,0.0009242682807823422,-6.94793288302187e-05,2291,False,-31.000000000003247,482.0000000003377,loss
70,closed,sell,2019-04-24 14:00:00,1.34534,2019-04-24 17:00:00,1.3462399999999999,stop_loss,0.0016759714239507062,0.0018005443138021777,-0.00012457288985147147,1531,False,-89.99999999999008,392.00000000034765,loss
71,closed,sell,2019-06-17 07:00:00,1.34059,2019-06-17 10:00:00,1.3414899999999998,stop_loss,0.001898426353332372,0.0019531191808150473,-5.469282748267533e-05,810,False,-89.99999999999008,302.00000000035755,loss
72,closed,sell,2019-08-29 10:00:00,1.33146,2019-08-29 14:00:00,1.32847,profit_on_bullish_trend,0.0006306897632650799,0.0006412928015627762,-1.0603038297696374e-05,1565,False,299.00000000000483,601.0000000003624,profit
73,closed,sell,2019-10-31 05:00:00,1.31541,2019-10-31 09:00:00,1.31543,loss_on_bullish_trend,0.0020294178463713397,0.0021211272959405655,-9.170944956922574e-05,759,False,-2.0000000000131024,599.0000000003494,loss
74,closed,sell,2020-01-23 13:00:00,1.31623,2020-01-23 17:00:00,1.31448,profit_on_bullish_trend,0.0018966894851597527,0.0020092335831259737,-0.00011254409796622108,599,False,174.99999999999181,774.0000000003412,profit
75,closed,sell,2020-02-04 06:00:00,1.32896,2020-02-04 10:00:00,1.32847,profit_on_bullish_trend,0.0014688204971873287,0.0014719601807912947,-3.139683603966062e-06,1252,False,48.99999999998794,823.0000000003291,profit
76,closed,sell,2020-02-28 17:00:00,1.34404,2020-02-28 21:00:00,1.34294,profit_on_bullish_trend,0.0024607901267159615,0.0025982158394357267,-0.0001374257127197652,6534,False,109.99999999998789,933.000000000317,profit
77,closed,sell,2020-03-09 13:00:00,1.36209,2020-03-09 16:00:00,1.35609,take_profit,0.005381802880325859,0.005512351224649078,-0.00013054834432321954,4211,False,600.0000000000006,1533.0000000003174,profit
78,closed,sell,2020-03-10 08:00:00,1.36357,2020-03-10 11:00:00,1.3644699999999998,stop_loss,0.002350404642590176,0.003024683125414466,-0.00067427848282429,2750,True,-89.99999999999008,1443.0000000003274,loss
79,closed,sell,2020-03-13 09:00:00,1.38842,2020-03-13 12:00:00,1.38242,take_profit,0.00334943594381909,0.0037281536816750017,-0.00037871773785591156,3347,False,600.0000000000006,2043.0000000003279,profit
80,closed,sell,2020-06-25 11:00:00,1.36466,2020-06-25 15:00:00,1.36533,loss_on_bullish_trend,0.0022020556177120287,0.0022349826990070653,-3.2927081295036544e-05,3886,False,-66.99999999999484,1976.000000000333,loss
81,closed,sell,2020-09-09 08:00:00,1.32335,2020-09-09 12:00:00,1.32328,profit_on_bullish_trend,0.00300969515108207,0.0031236538458832746,-0.00011395869480120436,1662,False,7.0000000000014495,1983.0000000003345,profit
82,closed,sell,2020-09-22 05:00:00,1.33109,2020-09-22 08:00:00,1.33199,stop_loss,0.0028902606736220804,0.0029474807484702156,-5.7220074848135256e-05,3447,False,-89.99999999999008,1893.0000000003445,loss
83,closed,sell,2020-10-16 01:00:00,1.32178,2020-10-16 04:00:00,1.3226799999999999,stop_loss,0.001972173231991947,0.0020618960397963257,-8.972280780437849e-05,582,False,-89.99999999999008,1803.0000000003545,loss
84,closed,sell,2020-10-29 03:00:00,1.33136,2020-10-29 07:00:00,1.32894,profit_on_bullish_trend,0.003111737200215403,0.0031185941365806645,-6.8569363652613326e-06,5246,False,242.00000000000887,2045.0000000003633,profit
85,closed,sell,2020-12-22 11:00:00,1.28709,2020-12-22 15:00:00,1.28626,profit_on_bullish_trend,0.0010909244480485913,0.0011074439428916216,-1.6519494843030263e-05,3686,True,83.00000000001084,2128.0000000003743,profit
86,closed,sell,2021-03-01 06:00:00,1.27029,2021-03-01 10:00:00,1.26938,profit_on_bullish_trend,0.0028904887076164343,0.0032876492386008354,-0.0003971605309844011,2874,False,90.99999999999665,2219.000000000371,profit
87,closed,sell,2021-03-26 03:00:00,1.2599,2021-03-26 07:00:00,1.25862,profit_on_bullish_trend,0.0008566588053231516,0.0009297036354526021,-7.30448301294505e-05,1449,False,127.99999999999478,2347.000000000366,profit
88,closed,sell,2021-04-21 08:00:00,1.2611,2021-04-21 12:00:00,1.25975,profit_on_bullish_trend,0.002345101298732999,0.0023749162176469156,-2.9814918913916716e-05,834,False,135.00000000001845,2482.0000000003847,profit
89,closed,sell,2021-06-14 06:00:00,1.21504,2021-06-14 09:00:00,1.2159399999999998,stop_loss,0.00152948221015059,0.0015474648341255888,-1.7982623974998778e-05,939,False,-89.99999999999008,2392.0000000003947,loss
90,closed,sell,2021-06-18 00:00:00,1.23532,2021-06-18 04:00:00,1.23448,profit_on_bullish_trend,0.0031915980564691804,0.003246819683349217,-5.5221626880036425e-05,842,False,83.9999999999952,2476.0000000003897,profit
91,closed,sell,2021-06-21 05:00:00,1.24537,2021-06-21 08:00:00,1.24627,stop_loss,0.002818690456815265,0.0028790257676062385,-6.033531079097359e-05,2795,False,-89.99999999999008,2386.0000000003997,loss
92,closed,sell,2021-06-30 09:00:00,1.23935,2021-06-30 12:00:00,1.2402499999999999,stop_loss,0.0011458206922767555,0.0013757299375374372,-0.0002299092452606817,774,False,-89.99999999999008,2296.0000000004097,loss
93,closed,sell,2021-07-02 08:00:00,1.24307,2021-07-02 11:00:00,1.2439699999999998,stop_loss,0.0010211991832167477,0.001034082840293891,-1.2883657077143338e-05,514,False,-89.99999999999008,2206.0000000004197,loss
94,closed,sell,2021-08-17 02:00:00,1.25704,2021-08-17 05:00:00,1.2579399999999998,stop_loss,0.0011809472271699928,0.001202722768724472,-2.1775541554479132e-05,379,False,-89.99999999999008,2116.0000000004297,loss
95,closed,sell,2021-08-17 17:00:00,1.26124,2021-08-17 20:00:00,1.2621399999999998,stop_loss,0.0015928918576375573,0.0015930417280168709,-1.4987037931361337e-07,5166,True,-89.99999999999008,2026.0000000004397,loss
96,closed,sell,2021-08-20 04:00:00,1.28146,2021-08-20 07:00:00,1.28236,stop_loss,0.003938947050088792,0.004022064094695289,-8.311704460649619e-05,1911,False,-89.99999999999008,1936.0000000004497,loss
97,closed,sell,2021-08-20 09:00:00,1.28657,2021-08-20 12:00:00,1.28747,stop_loss,0.00403125277404115,0.004055343231413598,-2.4090457372448124e-05,3312,False,-89.99999999999008,1846.0000000004597,loss
98,closed,sell,2021-08-20 16:00:00,1.2902,2021-08-20 19:00:00,1.2842,take_profit,0.004305309748712904,0.004361042361271392,-5.573261255848762e-05,2787,False,600.0000000000006,2446.00000000046,profit
99,closed,sell,2021-09-09 11:00:00,1.27079,2021-09-09 15:00:00,1.26711,profit_on_bullish_trend,0.0017165054228294174,0.0017357122752971982,-1.9206852467780738e-05,4340,False,368.00000000001273,2814.000000000473,profit
100,closed,sell,2021-11-03 10:00:00,1.24201,2021-11-03 14:00:00,1.24104,profit_on_bullish_trend,0.0007643045739738064,0.0007706078094850867,-6.303235511280329e-06,1886,False,97.00000000001374,2911.0000000004866,profit
101,closed,sell,2021-11-12 00:00:00,1.25726,2021-11-12 03:00:00,1.25816,stop_loss,0.0028478850945135026,0.0029009334244894337,-5.304832997593111e-05,2016,False,-89.99999999999008,2821.0000000004966,loss
102,closed,sell,2022-03-09 04:00:00,1.28719,2022-03-09 07:00:00,1.28809,stop_loss,0.002372972961270259,0.0026075781178509926,-0.00023460515658073377,4520,False,-89.99999999999008,2731.0000000005066,loss
103,closed,sell,2022-04-07 11:00:00,1.25505,2022-04-07 14:00:00,1.25595,stop_loss,0.00163003711107379,0.0016770481792649115,-4.70110681911216e-05,4339,False,-89.99999999999008,2641.0000000005166,loss
104,closed,sell,2022-04-25 01:00:00,1.27064,2022-04-25 04:00:00,1.27154,stop_loss,0.003910007306113572,0.003991220358674094,-8.121305256052203e-05,163,False,-89.99999999999008,2551.0000000005266,loss
105,closed,sell,2022-04-25 06:00:00,1.27358,2022-04-25 09:00:00,1.2744799999999998,stop_loss,0.003525425791721881,0.00373821059405008,-0.00021278480232819882,3401,False,-89.99999999999008,2461.0000000005366,loss
106,closed,sell,2022-05-09 13:00:00,1.29323,2022-05-09 17:00:00,1.29377,loss_on_bullish_trend,0.0022817760874009885,0.0025078557114514037,-0.0002260796240504152,4878,False,-53.999999999998494,2407.000000000538,loss
107,closed,sell,2022-06-10 09:00:00,1.26884,2022-06-10 12:00:00,1.2697399999999999,stop_loss,0.003240531600081864,0.003406726117878973,-0.00016619451779710916,2154,False,-89.99999999999008,2317.000000000548,loss
108,closed,sell,2022-06-10 23:00:00,1.27738,2022-06-13 02:00:00,1.2782799999999999,stop_loss,0.003456945123716526,0.003639206358064287,-0.00018226123434776078,5770,False,-89.99999999999008,2227.000000000558,loss
109,closed,sell,2022-06-13 17:00:00,1.28518,2022-06-13 20:00:00,1.28608,stop_loss,0.0030621957802374755,0.003180377174291912,-0.0001181813940544364,9301,False,-89.99999999999008,2137.000000000568,loss
110,closed,sell,2022-07-06 04:00:00,1.30232,2022-07-06 07:00:00,1.3032199999999998,stop_loss,0.003889602398609693,0.004092781132462227,-0.00020317873385253434,3526,False,-89.99999999999008,2047.000000000578,loss
111,closed,sell,2022-08-16 00:00:00,1.29023,2022-08-16 03:00:00,1.2911299999999999,stop_loss,0.003168572833208483,0.0032003843501086887,-3.1811516900205877e-05,1220,False,-89.99999999999008,1957.000000000588,loss
112,closed,sell,2022-08-23 05:00:00,1.30355,2022-08-23 09:00:00,1.3041,loss_on_bullish_trend,0.0015672075884192171,0.001658180541194862,-9.097295277564477e-05,2374,False,-55.000000000005045,1902.000000000583,loss
113,closed,sell,2022-09-14 08:00:00,1.31616,2022-09-14 12:00:00,1.31636,loss_on_bullish_trend,0.004189484095471263,0.004228329960753593,-3.884586528233019e-05,2909,False,-19.999999999997797,1882.0000000005853,loss
114,closed,sell,2022-09-26 05:00:00,1.35981,2022-09-26 08:00:00,1.3607099999999999,stop_loss,0.0027279784844609356,0.002731728721009068,-3.7502365481324913e-06,9198,False,-89.99999999999008,1792.0000000005953,loss
115,closed,sell,2022-10-07 05:00:00,1.37329,2022-10-07 08:00:00,1.3741899999999998,stop_loss,0.003386373389753894,0.0034544522325497297,-6.807884279583579e-05,4328,False,-89.99999999999008,1702.0000000006053,loss
116,closed,sell,2022-12-06 23:00:00,1.36517,2022-12-07 03:00:00,1.36495,profit_on_bullish_trend,0.0033815185927448255,0.0034585499444678347,-7.70313517230092e-05,3351,False,21.999999999988695,1724.000000000594,profit
117,closed,sell,2023-03-08 08:00:00,1.3762,2023-03-08 12:00:00,1.37581,profit_on_bullish_trend,0.0034532412510417387,0.003474531175596125,-2.1289924554386466e-05,3050,False,39.00000000001125,1763.000000000605,profit
118,closed,sell,2023-04-18 03:00:00,1.33941,2023-04-18 07:00:00,1.3386,profit_on_bullish_trend,0.0009358718222962636,0.0009585112748508676,-2.2639452554604005e-05,760,False,80.99999999999774,1844.0000000006028,profit
119,closed,sell,2023-05-03 05:00:00,1.36204,2023-05-03 09:00:00,1.36136,profit_on_bullish_trend,0.001655998382967594,0.001685641657810568,-2.9643274842974104e-05,3588,False,68.00000000000139,1912.0000000006041,profit
120,closed,sell,2023-05-12 05:00:00,1.34841,2023-05-12 09:00:00,1.34891,loss_on_bullish_trend,0.002554337612505231,0.0025948576934489574,-4.05200809437266e-05,3495,False,-49.99999999999449,1862.0000000006096,loss
121,closed,sell,2023-05-15 05:00:00,1.35489,2023-05-15 09:00:00,1.35282,profit_on_bullish_trend,0.002268660557222635,0.002343534854410863,-7.487429718822797e-05,4618,False,207.00000000000162,2069.000000000611,profit
122,closed,sell,2023-05-25 08:00:00,1.3608,2023-05-25 12:00:00,1.35951,profit_on_bullish_trend,0.002047882393291456,0.0020660448126373705,-1.8162419345914716e-05,1858,False,129.00000000000134,2198.0000000006125,profit
123,closed,sell,2023-05-26 05:00:00,1.36434,2023-05-26 09:00:00,1.36371,profit_on_bullish_trend,0.0016292456439610525,0.00165419821414939,-2.4952570188337478e-05,4588,False,63.000000000013046,2261.0000000006257,profit
124,closed,sell,2023-07-07 06:00:00,1.33656,2023-07-07 10:00:00,1.33738,loss_on_bullish_trend,0.0021896639565597287,0.0022014073637350614,-1.174340717533277e-05,1869,False,-82.00000000000429,2179.0000000006216,loss
