,state,order_type,open_time,open_price,close_time,close_price,exit_type,macd_value_at_buy,signal_value_at_buy,histogram,volume,sell_sma_greater_ema,profit,pnl,trade_type
24,closed,buy,2016-04-12 09:00:00,1.29076,2016-04-12 12:00:00,1.28986,stop_loss,-0.002186658693671184,-0.002591622602257413,0.00040496390858622876,3565,False,-89.99999999999008,1582.0000000001064,loss
25,closed,buy,2016-04-12 16:00:00,1.28832,2016-04-12 19:00:00,1.28742,stop_loss,-0.0022844013914857797,-0.0024000574860584267,0.00011565609457264703,8228,True,-89.99999999999008,1492.0000000001164,loss
26,closed,buy,2016-04-13 06:00:00,1.27559,2016-04-13 10:00:00,1.28124,profit_on_bearish_trend,-0.00389989521738876,-0.0039255281630933515,2.5632945704591285e-05,7504,False,564.9999999999933,2057.0000000001096,profit
27,closed,buy,2016-04-13 11:00:00,1.27845,2016-04-13 15:00:00,1.27976,profit_on_bearish_trend,-0.00251786699088008,-0.0033222067118801072,0.0008043397210000273,8756,False,130.99999999999224,2188.000000000102,profit
28,closed,buy,2016-04-13 20:00:00,1.27994,2016-04-14 00:00:00,1.28126,profit_on_bearish_trend,-0.0010362944292363618,-0.0015998237856077692,0.0005635293563714073,10340,False,131.99999999999878,2320.0000000001005,profit
29,closed,buy,2016-04-15 14:00:00,1.28427,2016-04-15 18:00:00,1.28757,profit_on_bearish_trend,-0.0001939939986388417,-0.00030873499823757687,0.00011474099959873517,6278,False,330.0000000000081,2650.0000000001087,profit
30,closed,buy,2016-04-19 12:00:00,1.27707,2016-04-19 15:00:00,1.27617,stop_loss,-0.002955721405855538,-0.0029896980657314713,3.397665987593321e-05,7289,False,-89.99999999999008,2560.0000000001187,loss
31,closed,buy,2016-04-20 01:00:00,1.26685,2016-04-20 05:00:00,1.26913,profit_on_bearish_trend,-0.00417719412088613,-0.004255850550679725,7.865642979359554e-05,911,False,228.00000000000597,2788.0000000001246,profit
32,closed,buy,2016-04-20 06:00:00,1.26982,2016-04-20 10:00:00,1.27085,profit_on_bearish_trend,-0.002447354953808434,-0.0033621595582620113,0.0009148046044535774,2615,False,103.00000000000864,2891.0000000001332,profit
33,closed,buy,2016-04-20 16:00:00,1.26879,2016-04-20 19:00:00,1.2678900000000002,stop_loss,-0.001386850795938921,-0.0015945067329035125,0.00020765593696459158,8436,True,-89.99999999999008,2801.0000000001432,loss
34,closed,buy,2016-04-21 01:00:00,1.26542,2016-04-21 05:00:00,1.2653,loss_on_bearish_trend,-0.0018650735892999926,-0.0019488672994762105,8.379371017621794e-05,900,False,-11.999999999989797,2789.0000000001532,loss
35,closed,buy,2016-04-21 11:00:00,1.26515,2016-04-21 15:00:00,1.26616,profit_on_bearish_trend,-0.0011922831359776342,-0.0014150853811452186,0.0002228022451675844,8590,False,100.99999999999554,2890.0000000001487,profit
36,closed,buy,2016-04-21 17:00:00,1.27023,2016-04-21 21:00:00,1.27315,profit_on_bearish_trend,-0.0001236090404455048,-0.0007603626735601235,0.0006367536331146187,13561,False,292.00000000000335,3182.000000000152,profit
37,closed,buy,2016-04-25 06:00:00,1.26812,2016-04-25 10:00:00,1.26827,profit_on_bearish_trend,-0.0005948872716932119,-0.0006270930728626881,3.220580116947624e-05,3998,False,15.00000000000945,3197.0000000001614,profit
38,closed,buy,2016-04-25 11:00:00,1.26952,2016-04-25 14:00:00,1.26862,stop_loss,-0.0002206688297998749,-0.0004443419482024153,0.0002236731184025404,9199,False,-89.99999999999008,3107.0000000001714,loss
39,closed,buy,2016-04-25 21:00:00,1.26778,2016-04-26 01:00:00,1.26758,loss_on_bearish_trend,-0.0003064529857845777,-0.00030674345482756336,2.904690429856704e-07,6571,True,-19.999999999997797,3087.0000000001737,loss
40,closed,buy,2016-04-26 09:00:00,1.26783,2016-04-26 12:00:00,1.2669300000000001,stop_loss,-0.00028776062694690907,-0.0003026068870841375,1.4846260137228436e-05,3179,True,-89.99999999999008,2997.0000000001837,loss
41,closed,buy,2016-04-27 07:00:00,1.26074,2016-04-27 11:00:00,1.26064,loss_on_bearish_trend,-0.00152605713919729,-0.0015686141853216496,4.255704612435968e-05,2593,False,-9.999999999998899,2987.0000000001846,loss
42,closed,buy,2016-04-27 18:00:00,1.26455,2016-04-27 21:00:00,1.2636500000000002,stop_loss,-0.0009465603476066509,-0.0013150041665518418,0.00036844381894519094,10427,False,-89.99999999999008,2897.0000000001946,loss
43,closed,buy,2016-04-28 15:00:00,1.25941,2016-04-28 18:00:00,1.25851,stop_loss,-0.0011032224117422107,-0.001180673975917797,7.745156417558632e-05,7779,True,-89.99999999999008,2807.0000000002046,loss
44,closed,buy,2016-04-29 01:00:00,1.25469,2016-04-29 04:00:00,1.2537900000000002,stop_loss,-0.0014569312882615204,-0.0014832309971817576,2.629970892023721e-05,960,False,-89.99999999999008,2717.0000000002146,loss
45,closed,buy,2016-04-29 11:00:00,1.25262,2016-04-29 15:00:00,1.25208,loss_on_bearish_trend,-0.0013607732740132938,-0.0013765998599116786,1.5826585898384747e-05,9329,False,-53.999999999998494,2663.000000000216,loss
46,closed,buy,2016-04-29 16:00:00,1.25396,2016-04-29 20:00:00,1.25558,profit_on_bearish_trend,-0.0011952057655373327,-0.0013605583230275739,0.00016535255749024116,8785,False,161.99999999999548,2825.0000000002115,profit
47,closed,buy,2016-04-29 21:00:00,1.2585,2016-05-02 00:00:00,1.2576,stop_loss,-3.9385097113653345e-05,-0.0008080596988209683,0.000768674601707315,13130,False,-89.99999999999008,2735.0000000002215,loss
48,closed,buy,2016-05-02 09:00:00,1.25461,2016-05-02 13:00:00,1.25475,profit_on_bearish_trend,-9.01599641298656e-05,-0.00013636971403549589,4.6209749905630287e-05,2038,True,14.000000000002899,2749.000000000224,profit
49,closed,buy,2016-05-02 22:00:00,1.25477,2016-05-03 01:00:00,1.25387,stop_loss,-0.00013435091723135173,-0.00016347705322134975,2.9126135989998022e-05,8843,True,-89.99999999999008,2659.000000000234,loss
50,closed,buy,2016-05-03 14:00:00,1.25683,2016-05-03 18:00:00,1.26921,profit_on_bearish_trend,-0.00040299495245621486,-0.0007485234968187913,0.0003455285443625764,8241,False,1238.0000000000057,3897.00000000024,profit
51,closed,buy,2016-05-11 07:00:00,1.29342,2016-05-11 11:00:00,1.29308,loss_on_bearish_trend,-0.0007649068988002661,-0.0007783225863029245,1.3415687502658447e-05,1602,False,-34.000000000000696,3863.000000000239,loss
52,closed,buy,2016-05-11 12:00:00,1.29212,2016-05-11 15:00:00,1.29122,stop_loss,-0.0006928470475113802,-0.0007525765118420937,5.972946433071354e-05,7338,False,-89.99999999999008,3773.000000000249,loss
53,closed,buy,2016-05-12 03:00:00,1.28628,2016-05-12 07:00:00,1.28564,loss_on_bearish_trend,-0.0019633726736416612,-0.002076173614194203,0.0001128009405525418,1922,False,-64.0000000000196,3709.0000000002296,loss
54,closed,buy,2016-05-12 08:00:00,1.28547,2016-05-12 12:00:00,1.28464,loss_on_bearish_trend,-0.00145819703448824,-0.0017614173959884592,0.0003032203615002192,2435,False,-82.99999999998863,3626.000000000241,loss
55,closed,buy,2016-05-12 14:00:00,1.28481,2016-05-12 17:00:00,1.28391,stop_loss,-0.001196442302307199,-0.0013554985321639174,0.00015905622985671838,6235,True,-89.99999999999008,3536.000000000251,loss
56,closed,buy,2016-05-12 19:00:00,1.28568,2016-05-12 22:00:00,1.28478,stop_loss,-0.0014300154166577705,-0.0014683401481030843,3.8324731445313776e-05,11845,True,-89.99999999999008,3446.000000000261,loss
57,closed,buy,2016-05-13 00:00:00,1.28423,2016-05-13 04:00:00,1.28466,profit_on_bearish_trend,-0.0010800818118514854,-0.001330828241680119,0.00025074642982863366,2179,False,42.999999999993044,3489.000000000254,profit
58,closed,buy,2016-05-13 05:00:00,1.28666,2016-05-13 08:00:00,1.28576,stop_loss,-0.0003285063077631545,-0.0008555212182561569,0.0005270149104930024,3498,False,-89.99999999999008,3399.000000000264,loss
59,closed,buy,2016-05-17 13:00:00,1.29068,2016-05-17 17:00:00,1.29278,profit_on_bearish_trend,-0.000791388494905565,-0.0010219944136244763,0.00023060591871891132,6847,False,209.9999999999991,3609.0000000002633,profit
60,closed,buy,2016-05-25 13:00:00,1.31183,2016-05-25 17:00:00,1.31204,profit_on_bearish_trend,-0.0008346505284326788,-0.0008377583313749638,3.1078029422849495e-06,6198,False,21.00000000000435,3630.000000000268,profit
61,closed,buy,2016-05-26 18:00:00,1.29831,2016-05-26 22:00:00,1.29867,profit_on_bearish_trend,-0.003275357993010042,-0.0033859408768265957,0.00011058288381655393,10900,False,35.999999999991594,3666.0000000002597,profit
62,closed,buy,2016-05-27 05:00:00,1.2983,2016-05-27 09:00:00,1.2995,profit_on_bearish_trend,-0.0012593870065313872,-0.0017862110878681878,0.0005268240813368005,2308,False,120.00000000000898,3786.0000000002688,profit
63,closed,buy,2016-05-27 10:00:00,1.3007,2016-05-27 14:00:00,1.30366,profit_on_bearish_trend,-0.00030967917636770537,-0.0009791090575899134,0.0006694298812222081,4649,False,296.0000000000074,4082.000000000276,profit
64,closed,buy,2016-05-31 12:00:00,1.30665,2016-05-31 16:00:00,1.30797,profit_on_bearish_trend,-4.807539214857215e-05,-0.000223079189808194,0.00017500379765962186,6228,False,131.99999999999878,4214.000000000275,profit
65,closed,buy,2016-06-06 05:00:00,1.29666,2016-06-06 09:00:00,1.29722,profit_on_bearish_trend,-0.003309301348824789,-0.003534981590236628,0.0002256802414118391,2315,False,56.000000000011596,4270.0000000002865,profit
66,closed,buy,2016-06-06 10:00:00,1.29733,2016-06-06 13:00:00,1.2964300000000002,stop_loss,-0.0020887075979769687,-0.0028018040981081117,0.000713096500131143,5872,False,-89.99999999999008,4180.0000000002965,loss
67,closed,buy,2016-06-07 05:00:00,1.28332,2016-06-07 08:00:00,1.2824200000000001,stop_loss,-0.004124657304104051,-0.004226047041049011,0.00010138973694495939,3028,False,-89.99999999999008,4090.0000000003065,loss
68,closed,buy,2016-06-07 14:00:00,1.27817,2016-06-07 18:00:00,1.2797,profit_on_bearish_trend,-0.003461528272723724,-0.0035589159391918187,9.738766646809468e-05,6787,False,153.00000000000313,4243.000000000309,profit
69,closed,buy,2016-06-07 19:00:00,1.27896,2016-06-07 22:00:00,1.2780600000000002,stop_loss,-0.0028116727601064095,-0.0032493576846250242,0.0004376849245186147,9220,False,-89.99999999999008,4153.000000000319,loss
70,closed,buy,2016-06-08 01:00:00,1.27555,2016-06-08 04:00:00,1.27465,stop_loss,-0.002706280205642342,-0.002790512007623016,8.42318019806743e-05,1927,False,-89.99999999999008,4063.0000000003292,loss
71,closed,buy,2016-06-08 09:00:00,1.27288,2016-06-08 12:00:00,1.27198,stop_loss,-0.00257467851092974,-0.0026143634932703935,3.96849823406536e-05,3090,True,-89.99999999999008,3973.0000000003392,loss
72,closed,buy,2016-06-08 20:00:00,1.27076,2016-06-08 23:00:00,1.26986,stop_loss,-0.002620049074147479,-0.0027798818637463636,0.00015983278959888448,6589,False,-89.99999999999008,3883.0000000003492,loss
73,closed,buy,2016-06-09 02:00:00,1.26917,2016-06-09 05:00:00,1.26827,stop_loss,-0.0019193362770777433,-0.002250584799076929,0.00033124852199918576,2825,False,-89.99999999999008,3793.0000000003593,loss
74,closed,buy,2016-06-09 07:00:00,1.26846,2016-06-09 11:00:00,1.27209,profit_on_bearish_trend,-0.001670427947705777,-0.0019155886326678382,0.00024516068496206115,1839,False,363.0000000000022,4156.000000000361,profit
75,closed,buy,2016-06-09 12:00:00,1.2711,2016-06-09 16:00:00,1.27393,profit_on_bearish_trend,-0.0008836582495594936,-0.0014671101350814037,0.0005834518855219102,7919,False,283.000000000011,4439.000000000372,profit
76,closed,buy,2016-06-20 11:00:00,1.28365,2016-06-20 14:00:00,1.28275,stop_loss,-0.0021616251521321406,-0.002215283149093802,5.365799696166159e-05,6716,False,-89.99999999999008,4349.000000000382,loss
77,closed,buy,2016-06-20 20:00:00,1.28056,2016-06-21 00:00:00,1.2801,loss_on_bearish_trend,-0.002302733147295122,-0.002341469260338751,3.87361130436293e-05,5009,False,-45.99999999999049,4303.000000000391,loss
78,closed,buy,2016-06-21 01:00:00,1.28006,2016-06-21 05:00:00,1.2796,loss_on_bearish_trend,-0.001820952997398928,-0.0020792304893654983,0.00025827749196657025,1442,False,-45.99999999999049,4257.0000000004,loss
79,closed,buy,2016-06-21 09:00:00,1.27874,2016-06-21 12:00:00,1.27784,stop_loss,-0.0015259155935647417,-0.0016645484060296414,0.0001386328124648997,4096,False,-89.99999999999008,4167.00000000041,loss
80,closed,buy,2016-06-21 14:00:00,1.27805,2016-06-21 18:00:00,1.28163,profit_on_bearish_trend,-0.0015458010983406822,-0.00160355887103817,5.775777269748767e-05,6424,False,358.00000000001387,4525.000000000424,profit
81,closed,buy,2016-06-21 19:00:00,1.2817,2016-06-21 23:00:00,1.28102,loss_on_bearish_trend,-0.0004128145720292409,-0.0010905112917724154,0.0006776967197431745,8211,False,-68.00000000000139,4457.000000000422,loss
82,closed,buy,2016-06-22 18:00:00,1.28174,2016-06-22 22:00:00,1.2829,profit_on_bearish_trend,-0.0004530587492885818,-0.0005753970740299038,0.000122338324741322,11560,False,115.99999999998278,4573.000000000405,profit
83,closed,buy,2016-06-23 21:00:00,1.27734,2016-06-24 00:00:00,1.27644,stop_loss,-0.0010942785832186441,-0.0012024103692377776,0.00010813178601913349,4997,False,-89.99999999999008,4483.000000000415,loss
84,closed,buy,2016-06-24 02:00:00,1.2781,2016-06-24 06:00:00,1.2998,profit_on_bearish_trend,-0.0007635581823410842,-0.0009452471234258245,0.00018168894108474035,2511,False,2170.0000000000055,6653.00000000042,profit
85,closed,buy,2016-06-28 17:00:00,1.30496,2016-06-28 21:00:00,1.30672,profit_on_bearish_trend,-0.00033849422517095995,-0.0005002143282060972,0.00016172010303513724,10614,False,176.00000000002058,6829.000000000441,profit
86,closed,buy,2016-06-30 08:00:00,1.29575,2016-06-30 11:00:00,1.29485,stop_loss,-0.0018046265950810714,-0.001845681575432997,4.105498035192573e-05,1680,False,-89.99999999999008,6739.000000000451,loss
87,closed,buy,2016-06-30 15:00:00,1.29473,2016-06-30 19:00:00,1.3004,profit_on_bearish_trend,-0.001443661017137332,-0.0015330144332043447,8.935341606701257e-05,7978,False,567.0000000000064,7306.0000000004575,profit
88,closed,buy,2016-07-01 03:00:00,1.29594,2016-07-01 07:00:00,1.29524,loss_on_bearish_trend,-0.0006158993675680069,-0.0006549833871165798,3.908401954857293e-05,1662,False,-70.0000000000145,7236.000000000443,loss
89,closed,buy,2016-07-01 09:00:00,1.29621,2016-07-01 12:00:00,1.2953100000000002,stop_loss,-0.00031074424661059474,-0.0004386420531717245,0.00012789780656112976,4431,True,-89.99999999999008,7146.000000000453,loss
90,closed,buy,2016-07-04 01:00:00,1.2915,2016-07-04 04:00:00,1.2906000000000002,stop_loss,-0.0012522846315019542,-0.0013191006966083061,6.681606510635187e-05,421,False,-89.99999999999008,7056.000000000463,loss
91,closed,buy,2016-07-05 01:00:00,1.28491,2016-07-05 05:00:00,1.28866,profit_on_bearish_trend,-0.0017191676019945312,-0.0017604399949938735,4.127239299934224e-05,520,False,374.999999999992,7431.000000000455,profit
92,closed,buy,2016-07-05 06:00:00,1.28761,2016-07-05 10:00:00,1.28785,profit_on_bearish_trend,-0.0006873710022057278,-0.0012711984213121588,0.0005838274191064311,2158,False,24.000000000001798,7455.000000000457,profit
93,closed,buy,2016-07-07 19:00:00,1.2984,2016-07-07 23:00:00,1.30029,profit_on_bearish_trend,-0.001038045534401233,-0.0011500646860877818,0.00011201915168654883,10742,False,188.9999999999947,7644.000000000451,profit
94,closed,buy,2016-07-13 01:00:00,1.30343,2016-07-13 05:00:00,1.30695,profit_on_bearish_trend,-0.0015471418028669692,-0.0015830803883015434,3.59385854345742e-05,1201,False,351.99999999999676,7996.0000000004475,profit
95,closed,buy,2016-07-13 06:00:00,1.30726,2016-07-13 10:00:00,1.30658,loss_on_bearish_trend,-0.0002526792900996444,-0.0009678543241036369,0.0007151750340039925,3897,False,-68.00000000000139,7928.000000000446,loss
96,closed,buy,2016-07-13 17:00:00,1.30545,2016-07-13 20:00:00,1.30455,stop_loss,-8.937658544017069e-05,-0.00017063547513658793,8.125888969641725e-05,8467,True,-89.99999999999008,7838.000000000456,loss
97,closed,buy,2016-07-14 14:00:00,1.29352,2016-07-14 17:00:00,1.29262,stop_loss,-0.0024324956116672514,-0.0024376037787403717,5.108167073120291e-06,7702,False,-89.99999999999008,7748.000000000466,loss
98,closed,buy,2016-07-15 02:00:00,1.2897,2016-07-15 05:00:00,1.2888000000000002,stop_loss,-0.0023516451868437205,-0.002430533848427505,7.888866158378433e-05,2365,False,-89.99999999999008,7658.000000000476,loss
99,closed,buy,2016-07-15 07:00:00,1.28938,2016-07-15 11:00:00,1.28956,profit_on_bearish_trend,-0.0018421114536664174,-0.0020877435082298553,0.00024563205456343794,3451,False,18.0000000000069,7676.000000000483,profit
100,closed,buy,2016-07-15 17:00:00,1.29134,2016-07-15 21:00:00,1.29546,profit_on_bearish_trend,-0.0011996983343598444,-0.0014173566306226975,0.00021765829626285314,8686,False,412.00000000001234,8088.000000000496,profit
101,closed,buy,2016-07-27 10:00:00,1.32045,2016-07-27 13:00:00,1.31955,stop_loss,-0.000462899637864167,-0.0004720334569624217,9.1338190982547e-06,3956,False,-89.99999999999008,7998.000000000506,loss
102,closed,buy,2016-07-27 18:00:00,1.32198,2016-07-27 21:00:00,1.32108,stop_loss,-2.4676464311479407e-05,-0.0002623529358846322,0.0002376764715731528,8659,False,-89.99999999999008,7908.000000000516,loss
103,closed,buy,2016-07-28 14:00:00,1.31609,2016-07-28 18:00:00,1.31906,profit_on_bearish_trend,-0.0012896306810075142,-0.001366248560291961,7.661787928444686e-05,5099,False,296.9999999999917,8205.000000000507,profit
104,closed,buy,2016-07-28 20:00:00,1.31817,2016-07-28 23:00:00,1.3172700000000002,stop_loss,-0.00015015628871339892,-0.00073466996510153,0.0005845136763881311,5153,False,-89.99999999999008,8115.0000000005175,loss
105,closed,buy,2016-07-29 09:00:00,1.31537,2016-07-29 13:00:00,1.31634,profit_on_bearish_trend,-0.0004531609213818122,-0.00046364244648560354,1.0481525103791351e-05,3303,True,97.00000000001374,8212.000000000531,profit
106,closed,buy,2016-08-01 09:00:00,1.30379,2016-08-01 13:00:00,1.30672,profit_on_bearish_trend,-0.002710005909675406,-0.0027555915626323933,4.558565295698742e-05,2204,False,293.0000000000099,8505.00000000054,profit
107,closed,buy,2016-08-01 14:00:00,1.30712,2016-08-01 18:00:00,1.3099,profit_on_bearish_trend,-0.0014667470714637698,-0.002172659232659664,0.0007059121611958943,4830,False,278.00000000000045,8783.00000000054,profit
108,closed,buy,2016-08-01 19:00:00,1.30961,2016-08-01 23:00:00,1.31194,profit_on_bearish_trend,-0.00018272375084338321,-0.00111689417353901,0.0009341704226956268,6585,False,233.00000000001654,9016.000000000557,profit
109,closed,buy,2016-08-02 21:00:00,1.31078,2016-08-03 01:00:00,1.31047,loss_on_bearish_trend,-0.0003928054140243109,-0.00041921618038402145,2.641076635971054e-05,5523,True,-31.000000000003247,8985.000000000553,loss
110,closed,buy,2016-08-04 10:00:00,1.30874,2016-08-04 14:00:00,1.30863,loss_on_bearish_trend,-0.000873955538822857,-0.0010093313955841937,0.00013537585676133665,3934,False,-11.00000000000545,8974.000000000548,loss
111,closed,buy,2016-08-05 04:00:00,1.30274,2016-08-05 08:00:00,1.30242,loss_on_bearish_trend,-0.0015644579529041636,-0.0015652467583890778,7.888054849142755e-07,2414,False,-32.0000000000098,8942.000000000538,loss
112,closed,buy,2016-08-05 10:00:00,1.30277,2016-08-05 14:00:00,1.30236,loss_on_bearish_trend,-0.0010556630230049713,-0.0012955808614032627,0.0002399178383982914,3160,False,-41.000000000002146,8901.000000000537,loss
113,closed,buy,2016-08-05 15:00:00,1.30288,2016-08-05 19:00:00,1.31799,profit_on_bearish_trend,-0.0008158285971333612,-0.0010581518887514943,0.0002423232916181331,4996,False,1510.9999999999957,10412.000000000533,profit
114,closed,buy,2016-08-10 19:00:00,1.30589,2016-08-10 23:00:00,1.30629,profit_on_bearish_trend,-0.002414657744765014,-0.002540033590676302,0.00012537584591128768,8456,False,39.999999999995595,10452.00000000053,profit
115,closed,buy,2016-08-11 00:00:00,1.30535,2016-08-11 04:00:00,1.30629,profit_on_bearish_trend,-0.0015862046969676857,-0.0020917412905868986,0.0005055365936192128,2688,False,93.99999999999409,10546.000000000524,profit
116,closed,buy,2016-08-11 05:00:00,1.30612,2016-08-11 09:00:00,1.3071,profit_on_bearish_trend,-0.0009527187290008232,-0.0014827101052693973,0.0005299913762685741,2848,False,97.9999999999981,10644.000000000522,profit
117,closed,buy,2016-08-12 06:00:00,1.29789,2016-08-12 10:00:00,1.29701,loss_on_bearish_trend,-0.0019980393281355813,-0.0020122909771814754,1.4251649045894134e-05,2956,False,-87.99999999999919,10556.000000000522,loss
118,closed,buy,2016-08-12 11:00:00,1.29705,2016-08-12 15:00:00,1.29723,profit_on_bearish_trend,-0.0018525174700689817,-0.0019446552930934772,9.213782302449551e-05,4830,False,18.0000000000069,10574.00000000053,profit
119,closed,buy,2016-08-12 21:00:00,1.29608,2016-08-15 01:00:00,1.29521,loss_on_bearish_trend,-0.0016719501633231104,-0.0017411445065033523,6.919434318024189e-05,6572,False,-86.99999999999264,10487.000000000537,loss
120,closed,buy,2016-08-15 02:00:00,1.29572,2016-08-15 06:00:00,1.29686,profit_on_bearish_trend,-0.0012199439453162153,-0.0014845565568224817,0.0002646126115062664,1963,False,113.99999999999189,10601.00000000053,profit
121,closed,buy,2016-08-16 01:00:00,1.29258,2016-08-16 05:00:00,1.2933,profit_on_bearish_trend,-0.0011551970368668396,-0.0012322675255417319,7.707048867489226e-05,636,False,71.99999999998319,10673.000000000513,profit
122,closed,buy,2016-08-16 23:00:00,1.28522,2016-08-17 03:00:00,1.28656,profit_on_bearish_trend,-0.002054071666783397,-0.0021080198477422692,5.3948180958872296e-05,3329,False,133.99999999998968,10807.000000000502,profit
123,closed,buy,2016-08-17 04:00:00,1.28639,2016-08-17 08:00:00,1.28733,profit_on_bearish_trend,-0.0012980476311361677,-0.0017227498385073415,0.00042470220737117373,4176,False,94.00000000001629,10901.000000000518,profit
